person_id,age,age_group,individual_income,income_group,household_size,family_structure,vehicles,target_amenity,target_mode
8.858024745878325e+18,63,Elderly,23723,Low,3_person,married_couple,0,Entertainment/Zoos and Nature Parks,Public_transport
4.987665140468908e+18,62,Elderly,5273,Low,4_person,married_couple,1,Hotel/Hotel and Lodging,Walking
1.3337680626591578e+19,64,Elderly,19772,Low,5_person,family_single,3_plus,Leisure & Wellness/Gym,Car
1.2963013565077377e+19,26,Young Adult,69700,High,3_person,nonfamily_single,1,Entertainment/Zoos and Nature Parks,Public_transport
6.689942404686214e+18,38,Adult,20629,Low,4_person,married_couple,1,Hotel/Hotel and Lodging,Car
4.666604131205118e+18,27,Young Adult,90696,Very High,2_person,nonfamily_single,1,Entertainment/Spectator Sports,Car
1.0590601065694e+19,41,Middle Age,88022,High,3_person,family_single,1,Leisure & Wellness/Gym,Public_transport
8.489838188173405e+18,52,Senior,0,Debt,5_person,married_couple,1,Leisure & Wellness/Recreation Industries,Car
9.35183673482078e+18,37,Adult,37570,Moderate,4_person,married_couple,2,Entertainment/Zoos and Nature Parks,Car
7.294132709459799e+17,33,Adult,48305,Moderate,3_person,nonfamily_single,0,Leisure & Wellness/Gym,Public_transport
1.7103542806760843e+19,52,Senior,80508,High,2_person,family_single,0,Hotel/Hotel and Lodging,Public_transport
1.7679262780495426e+19,33,Adult,103660,Very High,2_person,nonfamily_single,2,Entertainment/Media,Walking
5.635368773712781e+18,43,Middle Age,5050,Low,2_person,married_couple,1,Leisure & Wellness/Recreation Industries,Public_transport
9.631835020315955e+18,54,Senior,32414,Moderate,6_person,married_couple,2,Entertainment/Zoos and Nature Parks,Public_transport
7.614430923610708e+18,45,Middle Age,6482,Low,6_person,nonfamily_single,0,Hotel/Hotel and Lodging,Walking
9.932754016479588e+17,64,Elderly,9724,Low,2_person,nonfamily_single,1,Leisure & Wellness/Gym,Car
1.7243652116559116e+19,33,Adult,71311,High,1_person,living_alone,0,Hotel/Hotel and Lodging,Walking
8.83310465522248e+18,28,Young Adult,40792,Moderate,1_person,living_alone,0,Hotel/Hotel and Lodging,Public_transport
9.630663574719236e+18,29,Young Adult,43867,Moderate,1_person,living_alone,1,Entertainment/Zoos and Nature Parks,Car
8.071823613469305e+18,57,Senior,48519,Moderate,1_person,living_alone,3_plus,Leisure & Wellness/Gym,Walking
1.2414575134848117e+19,43,Middle Age,603334,Ultra High,2_person,married_couple,3_plus,Entertainment/Zoos and Nature Parks,Car
1.0310717181929032e+19,61,Elderly,113459,Very High,2_person,nonfamily_single,2,Entertainment/Media,Public_transport
7.031703440734792e+18,28,Young Adult,98757,Very High,2_person,nonfamily_single,1,Hotel/Hotel and Lodging,Walking
1.2912999487307747e+19,36,Adult,30304,Moderate,1_person,living_alone,0,Cultural/Art Gallery,Walking
6.642620291683375e+18,31,Adult,18141,Low,3_person,family_single,0,Hotel/Hotel and Lodging,Car
5.067654556988933e+18,42,Middle Age,18182,Low,5_person,married_couple,2,Leisure & Wellness/Gym,Car
6.655794165651679e+17,33,Adult,68700,High,1_person,living_alone,0,Hotel/Hotel and Lodging,Walking
4.090681065824674e+18,51,Senior,151824,Ultra High,7_plus_person,married_couple,2,Cultural/Museum,Car
2.775929884906079e+18,40,Adult,146774,Ultra High,2_person,nonfamily_single,0,Leisure & Wellness/Recreation Industries,Walking
1.8012772850360752e+19,50,Middle Age,3030,Low,2_person,married_couple,1,Entertainment/Zoos and Nature Parks,Public_transport
1.833988003739862e+19,58,Senior,84368,High,2_person,married_couple,2,Leisure & Wellness/Recreation Industries,Car
1.094345995681753e+19,66,Elderly,16364,Low,4_person,married_couple,1,Entertainment/Zoos and Nature Parks,Car
1.6490142052158607e+19,49,Middle Age,309435,Ultra High,1_person,living_alone,1,Hotel/Hotel and Lodging,Public_transport
1.4492575179436646e+19,47,Middle Age,50621,Moderate,3_person,married_couple,2,Hotel/Hotel and Lodging,Walking
1.7595588985438607e+19,23,Young Adult,15471,Low,4_person,family_single,1,Hotel/Hotel and Lodging,Public_transport
1.27053349645296e+19,33,Adult,23201,Low,4_person,married_couple,0,Entertainment/Zoos and Nature Parks,Walking
1.110148858825167e+19,54,Senior,107344,Very High,1_person,living_alone,1,Entertainment/Zoos and Nature Parks,Walking
5.213954658705882e+18,35,Adult,67090,High,2_person,married_couple,1,Entertainment/Media,Public_transport
1.1886381521644569e+19,19,Young Adult,0,Debt,3_person,nonfamily_single,0,Entertainment/Spectator Sports,Walking
1.55696810899097e+19,71,Elderly,49497,Moderate,2_person,married_couple,2,Leisure & Wellness/Gym,Car
1.0361993000495938e+19,59,Senior,32414,Moderate,3_person,married_couple,2,Entertainment/Zoos and Nature Parks,Public_transport
1.339804191787029e+19,70,Elderly,330317,Ultra High,7_plus_person,married_couple,1,Hotel/Hotel and Lodging,Public_transport
4.4173836172701486e+18,46,Middle Age,84579,High,4_person,married_couple,1,Hotel/Hotel and Lodging,Car
1.0237156963876323e+19,70,Elderly,14852,Low,2_person,married_couple,0,Hotel/Hotel and Lodging,Walking
1.301966685316635e+19,30,Young Adult,92316,Very High,5_person,married_couple,1,Hotel/Hotel and Lodging,Walking
9.630604788474302e+18,27,Young Adult,37235,Moderate,3_person,nonfamily_single,1,Leisure & Wellness/Recreation Industries,Car
7.333012979784001e+18,25,Young Adult,91923,Very High,3_person,nonfamily_single,1,Leisure & Wellness/Recreation Industries,Public_transport
3.26326962608621e+18,27,Young Adult,82831,High,4_person,nonfamily_single,2,Hotel/Hotel and Lodging,Car
1.1023928388630682e+19,67,Elderly,289172,Ultra High,2_person,married_couple,1,Leisure & Wellness/Gym,Public_transport
1.1748200028566192e+19,41,Middle Age,96610,Very High,1_person,living_alone,1,Hotel/Hotel and Lodging,Car
1.7142126651913894e+19,22,Young Adult,33747,Moderate,7_plus_person,married_couple,3_plus,Leisure & Wellness/Gym,Walking
1.2067140500458312e+19,30,Young Adult,21468,Low,3_person,nonfamily_single,0,Leisure & Wellness/Recreation Industries,Walking
1.007425366018584e+18,86,Elderly,15861,Low,1_person,living_alone,0,Cultural/Library,Car
1.8350240847060187e+19,46,Middle Age,20528,Low,7_plus_person,family_single,2,Leisure & Wellness/Gym,Car
8.307092017671003e+18,29,Young Adult,21898,Low,2_person,family_single,1,Hotel/Hotel and Lodging,Public_transport
1.8239324712628795e+19,19,Young Adult,9293,Low,3_person,nonfamily_single,1,Hotel/Hotel and Lodging,Walking
1.1849765678774268e+19,23,Young Adult,64828,High,3_person,nonfamily_single,1,Hotel/Hotel and Lodging,Walking
7.555336961412567e+18,57,Senior,8889,Low,7_plus_person,nonfamily_single,0,Entertainment/Amusement Park,Public_transport
1.065420057651255e+19,25,Young Adult,48305,Moderate,3_person,nonfamily_single,0,Entertainment/Spectator Sports,Public_transport
1.336387964488379e+19,29,Young Adult,158190,Ultra High,4_person,nonfamily_single,1,Hotel/Hotel and Lodging,Car
2.3161130980267965e+18,66,Elderly,79435,High,1_person,living_alone,1,Cultural/Art Gallery,Car
1.120933975593424e+19,24,Young Adult,18182,Low,2_person,nonfamily_single,0,Hotel/Hotel and Lodging,Walking
1.298124723130671e+19,50,Middle Age,308404,Ultra High,3_person,married_couple,1,Entertainment/Media,Car
1.7084358544648028e+19,38,Adult,281243,Ultra High,3_person,married_couple,0,Hotel/Hotel and Lodging,Walking
5.992370066467734e+18,56,Senior,112842,Very High,2_person,married_couple,1,Entertainment/Zoos and Nature Parks,Walking
9.373903693080482e+18,35,Adult,85357,High,3_person,family_single,1,Leisure & Wellness/Gym,Walking
8.187000366565596e+18,25,Young Adult,371413,Ultra High,2_person,nonfamily_single,0,Entertainment/Zoos and Nature Parks,Walking
7.5184850877919e+18,24,Young Adult,105460,Very High,1_person,living_alone,1,Hotel/Hotel and Lodging,Public_transport
1.1538803726595426e+19,27,Young Adult,46460,Moderate,2_person,married_couple,1,Cultural/Museum,Car
7.710156974318362e+18,50,Middle Age,0,Debt,1_person,living_alone,1,Leisure & Wellness/Gym,Walking
1.6661473801141651e+19,56,Senior,0,Debt,2_person,married_couple,2,Entertainment/Zoos and Nature Parks,Walking
8.098870002183604e+18,25,Young Adult,27981,Low,5_person,married_couple,2,Entertainment/Zoos and Nature Parks,Public_transport
6.264435451871378e+18,36,Adult,8436,Low,3_person,family_single,2,Leisure & Wellness/Gym,Public_transport
2.761999862810969e+18,18,Teen,0,Debt,5_person,family_single,0,Hotel/Hotel and Lodging,Public_transport
1.806241501787631e+19,45,Middle Age,46158,Moderate,4_person,married_couple,3_plus,Hotel/Hotel and Lodging,Car
1.5151016068207284e+19,67,Elderly,109095,Very High,2_person,married_couple,0,Hotel/Hotel and Lodging,Walking
1.6707811922658337e+19,40,Adult,0,Debt,3_person,married_couple,1,Leisure & Wellness/Gym,Public_transport
6.361209964305134e+18,23,Young Adult,30427,Moderate,5_person,family_single,1,Cultural/Museum,Public_transport
9.537899724304888e+18,58,Senior,33839,Moderate,2_person,married_couple,2,Entertainment/Performing Arts,Car
6.564284803762041e+18,80,Elderly,29496,Low,3_person,married_couple,1,Leisure & Wellness/Golf Courses,Public_transport
8.089743419419659e+18,52,Senior,56729,Moderate,2_person,married_couple,1,Leisure & Wellness/Recreation Industries,Walking
6.679682305386977e+18,64,Elderly,0,Debt,2_person,married_couple,3_plus,Hotel/Hotel and Lodging,Walking
4.77155894982917e+18,35,Adult,39020,Moderate,2_person,married_couple,1,Hotel/Hotel and Lodging,Car
3.515827903844446e+18,58,Senior,32203,Moderate,5_person,married_couple,3_plus,Leisure & Wellness/Gym,Car
4.867419680244964e+18,43,Middle Age,206290,Ultra High,2_person,married_couple,2,Hotel/Hotel and Lodging,Public_transport
1.7769773581587274e+19,39,Adult,113449,Very High,1_person,living_alone,1,Hotel/Hotel and Lodging,Car
1.1919046370190506e+19,65,Elderly,649637,Ultra High,2_person,married_couple,2,Hotel/Hotel and Lodging,Walking
1.5894054591898288e+19,27,Young Adult,55557,Moderate,2_person,family_single,2,Cultural/Museum,Public_transport
8.810267123402329e+18,39,Adult,69774,High,6_person,married_couple,3_plus,Leisure & Wellness/Recreation Industries,Car
4.815666269365775e+18,42,Middle Age,1898,Low,3_person,family_single,1,Hotel/Hotel and Lodging,Walking
1.1872639285320452e+19,27,Young Adult,193220,Ultra High,2_person,nonfamily_single,0,Hotel/Hotel and Lodging,Public_transport
5.278186942189977e+18,40,Adult,0,Debt,5_person,married_couple,1,Leisure & Wellness/Gym,Car
1.5772380369502032e+19,32,Adult,68808,High,2_person,married_couple,0,Hotel/Hotel and Lodging,Walking
6.574839245335596e+18,72,Elderly,316882,Ultra High,3_person,married_couple,2,Leisure & Wellness/Gym,Car
1.383058045167341e+19,19,Young Adult,0,Debt,2_person,family_single,1,Cultural/Art Gallery,Public_transport
5.820205759840297e+18,47,Middle Age,0,Debt,5_person,married_couple,2,Leisure & Wellness/Recreation Industries,Car
7.992700854415273e+18,26,Young Adult,84276,High,2_person,married_couple,1,Leisure & Wellness/Gym,Walking
1.1989912474469069e+19,36,Adult,22473,Low,6_person,family_single,0,Entertainment/Zoos and Nature Parks,Public_transport
1.3594882074024342e+19,22,Young Adult,0,Debt,6_person,nonfamily_single,0,Entertainment/Zoos and Nature Parks,Public_transport
4.365697736611078e+18,21,Young Adult,0,Debt,2_person,nonfamily_single,0,Entertainment/Bowling,Walking
2.3883718509758075e+18,45,Middle Age,6482,Low,6_person,nonfamily_single,0,Hotel/Hotel and Lodging,Walking
6.512968491659059e+18,38,Adult,84368,High,2_person,married_couple,1,Entertainment/Zoos and Nature Parks,Car
4.200287546860327e+18,32,Adult,55557,Moderate,2_person,nonfamily_single,1,Entertainment/Zoos and Nature Parks,Walking
9.452351047039894e+18,52,Senior,3131,Low,2_person,family_single,0,Entertainment/Zoos and Nature Parks,Public_transport
1.1958063169567525e+19,63,Elderly,25253,Low,2_person,married_couple,2,Entertainment/Zoos and Nature Parks,Car
2.5709589055308995e+18,21,Young Adult,0,Debt,3_person,married_couple,2,Leisure & Wellness/Gym,Car
8.753721953362349e+18,35,Adult,138474,Ultra High,3_person,married_couple,2,Leisure & Wellness/Recreation Industries,Public_transport
7.973197610099327e+18,73,Elderly,25762,Low,1_person,living_alone,0,Entertainment/Zoos and Nature Parks,Walking
1.6379494451224566e+19,25,Young Adult,70710,High,4_person,nonfamily_single,2,Entertainment/Media,Walking
2.0834242318526075e+18,61,Elderly,22916,Low,2_person,married_couple,1,Leisure & Wellness/Gym,Car
1.764260061099085e+19,75,Elderly,32414,Moderate,1_person,living_alone,1,Cultural/Museum,Car
1.685647434872465e+19,50,Middle Age,81143,High,2_person,married_couple,2,Hotel/Hotel and Lodging,Car
1.0708898338387524e+19,55,Senior,25786,Low,6_person,married_couple,2,Hotel/Hotel and Lodging,Car
1.418399920068178e+19,32,Adult,45254,Moderate,4_person,nonfamily_single,3_plus,Entertainment/Zoos and Nature Parks,Car
7.783362783218051e+18,30,Young Adult,68549,High,2_person,nonfamily_single,2,Cultural/Museum,Walking
9.405903083420316e+17,32,Adult,0,Debt,1_person,living_alone,1,Entertainment/Spectator Sports,Car
1.2363847950683068e+19,42,Middle Age,42937,Moderate,3_person,family_single,1,Leisure & Wellness/Gym,Public_transport
1.465293488288663e+19,41,Middle Age,69107,High,2_person,family_single,1,Cultural/Museum,Public_transport
2.4306325832462684e+18,31,Adult,89641,High,2_person,married_couple,2,Cultural/Museum,Car
2.4659565605589417e+18,49,Middle Age,37570,Moderate,2_person,married_couple,1,Entertainment/Zoos and Nature Parks,Public_transport
1.9173398822006584e+18,22,Young Adult,2160,Low,5_person,nonfamily_single,0,Entertainment/Zoos and Nature Parks,Public_transport
1.4974570804691802e+19,36,Adult,137098,Ultra High,1_person,living_alone,0,Hotel/Hotel and Lodging,Public_transport
1.4416322030463908e+19,25,Young Adult,60608,High,3_person,nonfamily_single,1,Leisure & Wellness/Gym,Walking
7.455050697798071e+18,72,Elderly,10229,Low,1_person,living_alone,1,Entertainment/Zoos and Nature Parks,Car
5.090960096242996e+18,32,Adult,33494,Moderate,5_person,family_single,1,Entertainment/Zoos and Nature Parks,Car
3.9374144355053686e+18,32,Adult,214689,Ultra High,1_person,living_alone,1,Entertainment/Zoos and Nature Parks,Walking
1.1093581555686945e+19,18,Teen,2062,Low,4_person,family_single,1,Leisure & Wellness/Recreation Industries,Car
1.3162768822524047e+19,60,Senior,1515,Low,7_plus_person,nonfamily_single,0,Cultural/Museum,Walking
6.391868458852507e+18,17,Teen,1313,Low,4_person,family_single,1,Entertainment/Zoos and Nature Parks,Car
4.950043197608827e+18,60,Senior,101014,Very High,1_person,living_alone,1,Entertainment/Zoos and Nature Parks,Car
1.3267460931080466e+19,44,Middle Age,34575,Moderate,4_person,married_couple,2,Cultural/Museum,Car
1.6545434318928306e+19,47,Middle Age,81035,High,5_person,married_couple,1,Leisure & Wellness/Gym,Public_transport
5.050766174201862e+18,55,Senior,15152,Low,2_person,married_couple,1,Entertainment/Media,Walking
2.6984189812179026e+18,36,Adult,54023,Moderate,2_person,nonfamily_single,0,Cultural/Art Gallery,Walking
8.539732961927131e+18,55,Senior,0,Debt,3_person,married_couple,2,Entertainment/Zoos and Nature Parks,Car
1.7853032364805552e+19,73,Elderly,5402,Low,2_person,married_couple,2,Hotel/Hotel and Lodging,Car
4.716433446538164e+18,80,Elderly,67477,High,2_person,married_couple,2,Leisure & Wellness/Recreation Industries,Car
1.3570850611279503e+19,25,Young Adult,0,Debt,3_person,married_couple,0,Entertainment/Zoos and Nature Parks,Public_transport
1.04413228677854e+19,74,Elderly,0,Debt,3_person,married_couple,1,Leisure & Wellness/Recreation Industries,Car
1.0865644135449973e+19,51,Senior,205059,Ultra High,2_person,married_couple,1,Leisure & Wellness/Gym,Car
1.0974507920250214e+19,65,Elderly,10314,Low,1_person,living_alone,0,Entertainment/Bowling,Walking
9.90889428393637e+18,32,Adult,214689,Ultra High,1_person,living_alone,1,Leisure & Wellness/Recreation Industries,Car
1.5189830168499108e+18,70,Elderly,22568,Low,7_plus_person,married_couple,1,Entertainment/Zoos and Nature Parks,Public_transport
1.595977691779464e+19,60,Senior,11885,Low,1_person,living_alone,0,Hotel/Hotel and Lodging,Walking
9.990627567937782e+18,61,Elderly,216094,Ultra High,1_person,living_alone,2,Leisure & Wellness/Gym,Public_transport
3.6671063684084127e+18,18,Teen,2020,Low,7_plus_person,family_single,3_plus,Leisure & Wellness/Gym,Walking
6.17162834903346e+18,28,Young Adult,74264,High,2_person,nonfamily_single,1,Leisure & Wellness/Recreation Industries,Car
1.6005389689711366e+19,80,Elderly,37779,Moderate,2_person,married_couple,0,Leisure & Wellness/Gym,Walking
9.99081785619981e+18,61,Elderly,288806,Ultra High,2_person,married_couple,1,Leisure & Wellness/Gym,Public_transport
1.6213732711488725e+19,56,Senior,101014,Very High,2_person,married_couple,2,Cultural/Museum,Car
1.7575974538102202e+19,37,Adult,42184,Moderate,7_plus_person,married_couple,1,Hotel/Hotel and Lodging,Car
2.1436515841311084e+18,60,Senior,51572,Moderate,1_person,living_alone,0,Entertainment/Zoos and Nature Parks,Walking
9.662259436745648e+18,31,Adult,26365,Low,2_person,married_couple,0,Entertainment/Zoos and Nature Parks,Walking
1.6743488665400087e+18,69,Elderly,10546,Low,3_person,family_single,3_plus,Leisure & Wellness/Gym,Car
4.653637506124759e+18,74,Elderly,24850,Low,1_person,living_alone,1,Entertainment/Zoos and Nature Parks,Public_transport
1.569944010598226e+19,59,Senior,1296,Low,2_person,family_single,2,Entertainment/Zoos and Nature Parks,Car
1.3437491647782207e+19,31,Adult,65659,High,2_person,nonfamily_single,0,Entertainment/Media,Walking
1.7843790257900114e+19,35,Adult,94914,Very High,2_person,nonfamily_single,1,Entertainment/Spectator Sports,Public_transport
1.3069408028990814e+19,31,Adult,83196,High,2_person,married_couple,2,Cultural/Museum,Car
1.4501809557891346e+19,32,Adult,60608,High,4_person,nonfamily_single,2,Leisure & Wellness/Gym,Car
6.665771725758974e+18,37,Adult,59425,Moderate,1_person,living_alone,1,Leisure & Wellness/Gym,Car
7.308236888765919e+18,26,Young Adult,113459,Very High,2_person,nonfamily_single,1,Leisure & Wellness/Gym,Walking
